B4005322-979C-4DF5-96B2-16B2F6101006,EMAIL_ADDRESS_TYPE,email
9406DC1F-7781-4A7C-9F21-4D0267FB35D3,ADDRESS_TYPE,address 
1B484930-BF78-4B07-AFEF-6E9260F31E7B,COUNTRY,country 
C8DC949E-47F7-4EAC-A83D-D0EBC8031300,PHONE_NUMBER_TYPE,phone
